학구ID,학구명,학구분류,시도코드,시군구코드,시도교육청코드,시도교육청명,교육지원청코드,교육지원청명,생성일자,변경일자,공간객체ID,데이터기준일자
Z000150638,청솔초성남미금초공동통학구역,1,41,135,7530000,경기도교육청,7551000,경기도성남교육지원청,2017-02-14,2017-02-14,6604,2026-03-20
Z000150657,후평초장학초만천초공동통학구역,1,51,110,7801000,강원특별자치도교육청,7812000,강원특별자치도춘천교육지원청,2017-04-20,2017-11-20,775,2026-03-20
Z000100919,대구파동초통학구역,0,27,260,7240000,대구광역시교육청,7251000,대구광역시동부교육지원청,2016-08-12,2016-08-12,6071,2026-03-20
Z000104573,송산초통학구역,0,46,150,8490000,전라남도교육청,8521000,전라남도순천교육지원청,2016-08-12,2016-08-12,551,2026-03-20
Z000105757,외포초통학구역,0,48,310,9010000,경상남도교육청,9111000,경상남도거제교육지원청,2016-08-12,2017-03-08,928,2026-03-20
Z000105608,광도초통학구역,0,48,220,9010000,경상남도교육청,9071000,경상남도통영교육지원청,2016-08-12,2018-07-19,5152,2026-03-20
Z000104910,진도서초통학구역,0,46,900,8490000,전라남도교육청,8711000,전라남도진도교육지원청,2016-08-12,2022-01-18,195,2026-03-20
Z000105428,재산초통학구역,0,47,920,8750000,경상북도교육청,8961000,경상북도봉화교육지원청,2016-08-12,2022-01-18,7007,2026-03-20
Z000151199,소천초임기분교일월초일월초청기분교수비초공동통학구역,1,47,920,8750000,경상북도교육청,8961000,경상북도봉화교육지원청,2016-08-12,2022-01-18,4081,2026-03-20
Z000103216,홍천초통학구역,0,51,720,7801000,강원특별자치도교육청,7882000,강원특별자치도홍천교육지원청,2016-08-12,2022-03-22,1692,2026-03-20
Z000150926,대성초광역통학구역,1,48,820,9010000,경상남도교육청,9161000,경상남도고성교육지원청,2020-02-20,2022-01-18,6491,2026-03-20
Z000102407,답내초통학구역,0,41,360,7530000,경기도교육청,7652000,경기도구리남양주교육지원청,2016-08-12,2022-03-08,4739,2026-03-20
Z000100857,대구경동초통학구역,0,27,260,7240000,대구광역시교육청,7251000,대구광역시동부교육지원청,2016-08-12,2016-08-12,5191,2026-03-20
Z000101031,대구이곡초통학구역,0,27,290,7240000,대구광역시교육청,7271000,대구광역시남부교육지원청,2016-08-12,2016-08-12,5572,2026-03-20
Z000150493,삼산초해남동초공동통학구역,1,46,820,8490000,전라남도교육청,8641000,전라남도해남교육지원청,2016-08-12,2016-08-12,3011,2026-03-20
Z000104914,비금동초통학구역,0,46,910,8490000,전라남도교육청,8721000,전라남도신안교육지원청,2016-08-12,2016-08-12,4650,2026-03-20
Z000100756,명진초통학구역,0,26,320,7150000,부산광역시교육청,7201000,부산광역시북부교육지원청,2016-08-12,2016-08-12,5211,2026-03-20
Z000102944,걸포초통학구역,0,41,570,7530000,경기도교육청,7771000,경기도김포교육지원청,2016-08-12,2020-02-25,1111,2026-03-20
Z000106279,김포나진초통학구역,0,41,570,7530000,경기도교육청,7771000,경기도김포교육지원청,2020-02-25,2020-02-25,381,2026-03-20
Z000100823,수미초통학구역,0,26,500,7150000,부산광역시교육청,7211000,부산광역시해운대교육지원청,2016-08-12,2018-04-04,3745,2026-03-20
Z000151242,강서초강내초한국교원대부설월곡초공동통학구역,1,43,113,8000000,충청북도교육청,8011000,충청북도청주교육지원청,2022-03-25,2022-03-29,3853,2026-03-20
Z000151244,덕성초새터초공동통학구역,1,43,114,8000000,충청북도교육청,8011000,충청북도청주교육지원청,2016-08-12,2022-03-29,5746,2026-03-20
Z000106332,인천한별초통학구역,0,28,260,7310000,인천광역시교육청,7361000,인천광역시서부교육지원청,2021-08-05,2022-08-23,2201,2026-03-20
Z000151243,우암초주성초공동통학구역,1,43,111,8000000,충청북도교육청,8011000,충청북도청주교육지원청,2022-03-24,2022-03-29,1284,2026-03-20
Z000101027,대구월성초통학구역,0,27,290,7240000,대구광역시교육청,7271000,대구광역시남부교육지원청,2016-08-12,2016-08-12,2937,2026-03-20
Z000100512,서울용마초통학구역,0,11,215,7010000,서울특별시교육청,7134000,서울특별시성동광진교육지원청,2016-08-12,2017-02-06,6902,2026-03-20
Z000150122,달안초안양부흥초공동통학구역,1,41,173,7530000,경기도교육청,7569000,경기도안양과천교육지원청,2016-08-12,2016-08-12,6476,2026-03-20
Z000101952,명학초통학구역,0,41,171,7530000,경기도교육청,7569000,경기도안양과천교육지원청,2016-08-12,2017-12-08,1144,2026-03-20
Z000151353,봉황초다문초공동(일방)통학구역,1,47,290,8750000,경상북도교육청,8851000,경상북도경산교육지원청,2023-11-07,2023-11-07,55,2026-03-20
Z000100116,서울당서초통학구역,0,11,560,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2016-08-12,2023-11-14,33,2026-03-20
Z000150014,서울당서초서울선유초공동통학구역,1,11,560,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2016-08-12,2023-11-14,1190,2026-03-20
Z000100390,서울대곡초통학구역,0,11,680,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2016-08-12,2023-11-14,1662,2026-03-20
Z000100397,서울대현초통학구역,0,11,680,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2016-08-12,2023-11-14,7027,2026-03-20
Z000100145,서울여의도초통학구역,0,11,560,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2016-08-12,2023-11-14,6469,2026-03-20
Z000101453,유안초통학구역,0,29,155,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2016-08-12,2023-11-14,7044,2026-03-20
Z000100724,토현초통학구역,0,26,470,7150000,부산광역시교육청,7191000,부산광역시동래교육지원청,2016-08-12,2018-04-04,1082,2026-03-20
Z000100758,모덕초통학구역,0,26,530,7150000,부산광역시교육청,7201000,부산광역시북부교육지원청,2016-08-12,2016-08-12,4060,2026-03-20
Z000101477,효천초통학구역,0,29,155,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2016-08-12,2018-02-07,3882,2026-03-20
Z000100827,신재초통학구역,0,26,350,7150000,부산광역시교육청,7211000,부산광역시해운대교육지원청,2016-08-12,2018-04-04,4662,2026-03-20
Z000101712,선암초통학구역,0,31,140,7480000,울산광역시교육청,7501000,울산광역시강남교육지원청,2016-08-12,2016-08-12,1755,2026-03-20
Z000150561,봉림초유목초공동통학구역,1,48,123,9010000,경상남도교육청,9022000,경상남도창원교육지원청,2016-08-12,2016-08-12,5201,2026-03-20
Z000150310,대현초죽전초공동통학구역,1,41,465,7530000,경기도교육청,7751000,경기도용인교육지원청,2016-08-12,2021-08-10,3075,2026-03-20
Z000102823,대현초통학구역,0,41,465,7530000,경기도교육청,7751000,경기도용인교육지원청,2016-08-12,2021-08-10,3074,2026-03-20
Z000105505,소답초통학구역,0,48,121,9010000,경상남도교육청,9022000,경상남도창원교육지원청,2016-08-12,2020-05-18,6077,2026-03-20
Z000103490,충주금릉초통학구역,0,43,130,8000000,충청북도교육청,8021000,충청북도충주교육지원청,2016-08-12,2021-12-27,3143,2026-03-20
Z000106153,빛가온초통학구역,0,41,210,7530000,경기도교육청,7591000,경기도광명교육지원청,2016-08-12,2017-10-12,321,2026-03-20
Z000102070,충현초통학구역,0,41,210,7530000,경기도교육청,7591000,경기도광명교육지원청,2016-08-12,2016-08-12,6532,2026-03-20
Z000102933,양진초통학구역,0,41,550,7530000,경기도교육청,7761000,경기도안성교육지원청,2016-08-12,2023-11-07,6177,2026-03-20
Z000151297,하주초와촌초청천초계당초대동초공동(일방)통학구역,1,47,290,8750000,경상북도교육청,8851000,경상북도경산교육지원청,2023-01-05,2023-11-07,2735,2026-03-20
Z000100589,신남초통학구역,0,26,380,7150000,부산광역시교육청,7171000,부산광역시서부교육지원청,2016-08-12,2022-08-16,4054,2026-03-20
Z000100592,신평초통학구역,0,26,380,7150000,부산광역시교육청,7171000,부산광역시서부교육지원청,2016-08-12,2022-08-16,4936,2026-03-20
Z000104117,전주평화초통학구역,0,52,111,8321000,전북특별자치도교육청,8332000,전북특별자치도전주교육지원청,2016-08-12,2024-02-23,5459,2026-03-20
Z000104088,전주신성초통학구역,0,52,111,8321000,전북특별자치도교육청,8332000,전북특별자치도전주교육지원청,2016-08-12,2024-02-23,4576,2026-03-20
Z000100686,내산초통학구역,0,26,260,7150000,부산광역시교육청,7191000,부산광역시동래교육지원청,2016-08-12,2022-02-15,1916,2026-03-20
Z000150532,길주초송천초공동통학구역,1,47,170,8750000,경상북도교육청,8791000,경상북도안동교육지원청,2016-08-12,2016-08-12,274,2026-03-20
Z000105118,풍북초통학구역,0,47,170,8750000,경상북도교육청,8791000,경상북도안동교육지원청,2016-08-12,2016-08-12,6704,2026-03-20
Z000101178,인천논곡초통학구역,0,28,200,7310000,인천광역시교육청,7341000,인천광역시동부교육지원청,2016-08-12,2016-08-12,2202,2026-03-20
Z000105648,수양초통학구역,0,48,240,9010000,경상남도교육청,9081000,경상남도사천교육지원청,2016-08-12,2022-01-04,4904,2026-03-20
Z000151196,진도초진도서초공동통학구역,1,46,900,8490000,전라남도교육청,8711000,전라남도진도교육지원청,2021-12-15,2022-01-18,1079,2026-03-20
Z000103636,영춘초별방분교장통학구역,0,43,800,8000000,충청북도교육청,8111000,충청북도단양교육지원청,2016-08-12,2022-01-18,4568,2026-03-20
Z000151189,함안초외암초공동통학구역,1,48,730,9010000,경상남도교육청,9131000,경상남도함안교육지원청,2021-12-09,2022-01-18,3385,2026-03-20
Z000102910,금광초조령분교장통학구역,0,41,550,7530000,경기도교육청,7761000,경기도안성교육지원청,2016-08-12,2021-08-10,6509,2026-03-20
Z000101082,인천경원초통학구역,0,28,177,7310000,인천광역시교육청,7321000,인천광역시남부교육지원청,2018-09-19,2019-05-23,3934,2026-03-20
Z000102769,용문초통학구역,0,41,830,7530000,경기도교육청,7731000,경기도양평교육지원청,2016-08-12,2016-08-12,5871,2026-03-20
Z000105147,신기초통학구역,0,47,190,8750000,경상북도교육청,8801000,경상북도구미교육지원청,2016-08-12,2016-08-12,1160,2026-03-20
Z000100971,대구침산초통학구역,0,27,230,7240000,대구광역시교육청,7261000,대구광역시서부교육지원청,2016-08-12,2017-09-05,2420,2026-03-20
Z000104762,강진동초통학구역,0,46,810,8490000,전라남도교육청,8631000,전라남도강진교육지원청,2016-08-12,2016-08-12,2176,2026-03-20
Z000150656,금당초장곡초공동통학구역,1,44,800,8140000,충청남도교육청,8261000,충청남도홍성교육지원청,2017-03-23,2017-03-23,5128,2026-03-20
Z000104181,회현초통학구역,0,52,130,8321000,전북특별자치도교육청,8342000,전북특별자치도군산교육지원청,2016-08-12,2024-02-23,3983,2026-03-20
Z000100927,대구강북초통학구역,0,27,230,7240000,대구광역시교육청,7261000,대구광역시서부교육지원청,2016-08-12,2016-08-12,5953,2026-03-20
Z000150702,산내초청암초공동통학구역,1,41,480,7530000,경기도교육청,7681000,경기도파주교육지원청,2018-07-24,2018-07-24,6926,2026-03-20
Z000106190,산내초통학구역,0,41,480,7530000,경기도교육청,7681000,경기도파주교육지원청,2018-07-24,2018-07-24,6430,2026-03-20
Z000150704,충주예성초충주삼원초공동통학구역,1,43,130,8000000,충청북도교육청,8021000,충청북도충주교육지원청,2018-07-26,2018-07-26,2262,2026-03-20
Z000101573,대전둔산초통학구역,0,30,170,7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2016-08-12,2023-10-24,1169,2026-03-20
Z000151230,대부초대동초공동통학구역,1,41,273,7530000,경기도교육청,7611000,경기도안산교육지원청,2022-01-25,2022-01-25,1205,2026-03-20
Z000102131,대동초통학구역,0,41,273,7530000,경기도교육청,7611000,경기도안산교육지원청,2016-08-12,2022-01-25,6804,2026-03-20
Z000105423,석포초통학구역,0,47,920,8750000,경상북도교육청,8961000,경상북도봉화교육지원청,2016-08-12,2022-01-18,201,2026-03-20
Z000101056,대구동곡초통학구역,0,27,710,7240000,대구광역시교육청,7281000,대구광역시달성교육지원청,2016-08-12,2016-08-12,5434,2026-03-20
Z000100866,대구동문초통학구역,0,27,260,7240000,대구광역시교육청,7251000,대구광역시동부교육지원청,2016-08-12,2017-06-23,6076,2026-03-20
Z000150498,시종초도포초공동통학구역,1,46,830,8490000,전라남도교육청,8651000,전라남도영암교육지원청,2016-08-12,2016-08-12,3013,2026-03-20
Z000100080,서울연신초통학구역,0,11,380,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2016-08-12,2016-08-12,3245,2026-03-20
Z000104758,장흥남초통학구역,0,46,800,8490000,전라남도교육청,8621000,전라남도장흥교육지원청,2016-08-12,2016-08-12,4776,2026-03-20
Z000104774,작천초통학구역,0,46,810,8490000,전라남도교육청,8631000,전라남도강진교육지원청,2016-08-12,2016-08-12,2194,2026-03-20
Z000104772,신전초통학구역,0,46,810,8490000,전라남도교육청,8631000,전라남도강진교육지원청,2016-08-12,2016-08-12,2156,2026-03-20
Z000104768,도암초통학구역,0,46,810,8490000,전라남도교육청,8631000,전라남도강진교육지원청,2016-08-12,2016-08-12,2178,2026-03-20
Z000104780,산이서초통학구역,0,46,820,8490000,전라남도교육청,8641000,전라남도해남교육지원청,2016-08-12,2018-03-06,6865,2026-03-20
Z000100626,동일중앙초통학구역,0,26,170,7150000,부산광역시교육청,7181000,부산광역시남부교육지원청,2016-08-12,2016-08-12,6313,2026-03-20
Z000100918,대구초통학구역,0,27,110,7240000,대구광역시교육청,7251000,대구광역시동부교육지원청,2016-08-12,2017-02-22,1502,2026-03-20
Z000100977,대구학남초통학구역,0,27,230,7240000,대구광역시교육청,7261000,대구광역시서부교육지원청,2016-08-12,2016-08-12,5951,2026-03-20
Z000100760,모라초통학구역,0,26,530,7150000,부산광역시교육청,7201000,부산광역시북부교육지원청,2016-08-12,2016-08-12,2294,2026-03-20
Z000150540,점촌초점촌중앙초공동통학구역,1,47,280,8750000,경상북도교육청,8841000,경상북도문경교육지원청,2016-08-12,2016-08-12,1762,2026-03-20
Z000103243,녹전초통학구역,0,51,750,7801000,강원특별자치도교육청,7902000,강원특별자치도영월교육지원청,2016-08-12,2016-08-12,5380,2026-03-20
Z000150089,대전가장초대전백운초공동통학구역,1,30,170,7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2016-08-12,2016-08-12,2976,2026-03-20
Z000103805,온양중앙초통학구역,0,44,200,8140000,충청남도교육청,8181000,충청남도아산교육지원청,2016-08-12,2022-06-21,6969,2026-03-20
Z000101332,광주남초통학구역,0,29,110,7380000,광주광역시교육청,7391000,광주광역시동부교육지원청,2016-08-12,2022-06-21,3817,2026-03-20
