통계연도,구명,동명,세대수,인구수,남자인구수,여자인구수,행정동코드
stats_yr,sigungu_nm,epmndn_nm,hshld_cnt,popl_cnt,popl_cnt_m,popl_cnt_f,admdong_cd
1991,도봉구,계,221001,744880,373908,370972,1132000000
1991,노원구,계,161450,525500,263000,262500,1135000000
1991,은평구,계,147331,495530,245477,250053,1138000000
1991,서대문구,계,127136,392586,196281,196305,1141000000
1991,마포구,계,140847,442271,220887,221384,1144000000
1991,양천구,계,150598,508001,255927,252074,1147000000
1991,구로구,계,228191,747623,381977,365646,1153000000
1991,영등포구,계,141789,462359,233772,228587,1156000000
1991,동작구,계,133178,429173,216432,212741,1159000000
1991,관악구,계,177430,588638,298078,290560,1162000000
1991,서초구,계,125754,420783,208731,212052,1165000000
1991,강남구,계,150682,517218,258052,259166,1168000000
1991,송파구,계,207969,688121,342060,346061,1171000000
1991,강동구,계,166699,555829,279919,275910,1174000000
2008,계,계,4097562,10456034,5184732,5271302,1100000000
2008,종로구,계,74660,179754,89725,90029,1111000000
2008,종로구,사직동,4400,10451,4941,5510,1111053000
2008,종로구,삼청동,1684,3801,1850,1951,1111054000
2008,종로구,부암동,4607,11933,5904,6029,1111055000
2008,종로구,평창동,7068,19757,9620,10137,1111056000
2008,종로구,무악동,3161,8693,4224,4469,1111057000
2008,종로구,교남동,4394,9407,4595,4812,1111058000
2008,종로구,가회동,2510,6044,2910,3134,1111060000
2008,종로구,종로1.2.3.4가동,4437,8645,4852,3793,1111061500
2008,종로구,종로5.6가동,3014,6839,3613,3226,1111063000
2008,종로구,이화동,4539,10495,5074,5421,1111064000
2008,종로구,혜화동,5609,13087,6383,6704,1111065000
2008,종로구,명륜3가동,3748,7434,4013,3421,1111066000
2008,종로구,창신1동,3501,8570,4371,4199,1111067000
2008,종로구,창신2동,5111,12344,6257,6087,1111068000
2008,종로구,창신3동,3160,8739,4409,4330,1111069000
2008,종로구,숭인1동,3098,7965,3941,4024,1111070000
2008,종로구,숭인2동,4247,8880,4592,4288,1111071000
2008,종로구,청운효자동,6372,16670,8176,8494,1111051500
2008,중구,소공동,556,1730,930,800,1114052000
2008,중구,회현동,2647,5271,2916,2355,1114054000
2008,중구,명동,1324,3427,1602,1825,1114055000
2008,중구,필동,2292,5084,2664,2420,1114057000
2008,중구,장충동,2929,6281,3113,3168,1114058000
2008,중구,광희동,2716,6023,3198,2825,1114059000
2008,중구,을지로동,1199,1963,1161,802,1114060500
2008,중구,신당1동,4023,10376,5209,5167,1114061000
2008,중구,신당2동,7237,17277,8505,8772,1114062000
2008,중구,신당3동,8147,20277,9809,10468,1114063000
2008,중구,신당4동,6489,16607,8014,8593,1114064000
2008,중구,신당5동,3822,8725,4375,4350,1114065000
2008,중구,신당6동,3917,10305,5071,5234,1114066000
2008,중구,황학동,5287,12270,6193,6077,1114067000
2008,중구,중림동,5589,13195,6524,6671,1114068000
2008,용산구,계,106966,251043,123551,127492,1117000000
2008,용산구,후암동,8922,20808,10365,10443,1117051000
2008,용산구,용산2가동,5939,14185,7105,7080,1117052000
2008,용산구,남영동,4546,7988,4557,3431,1117053000
2008,용산구,원효로1동,4639,10538,5304,5234,1117056000
2008,용산구,원효로2동,6232,16491,7907,8584,1117057000
2008,용산구,효창동,4197,10835,5347,5488,1117058000
2008,용산구,용문동,4770,12846,6331,6515,1117059000
2008,용산구,이촌1동,9865,28897,13767,15130,1117063000
2008,용산구,이촌2동,4417,10601,5077,5524,1117064000
2008,용산구,이태원1동,4277,10358,5093,5265,1117065000
2008,용산구,이태원2동,5208,11637,5540,6097,1117066000
2008,용산구,서빙고동,4833,11875,5785,6090,1117069000
2008,용산구,보광동,8980,19454,9512,9942,1117070000
2008,용산구,청파동,11293,24268,11802,12466,1117055500
2008,용산구,한강로동,7333,15377,7759,7618,1117062500
2008,용산구,한남동,11515,24885,12300,12585,1117068500
2008,성동구,계,128658,322679,161744,160935,1120000000
2008,성동구,왕십리2동,7447,19128,9487,9641,1120052000
2008,성동구,마장동,10103,26587,13394,13193,1120054000
2008,성동구,사근동,5476,12014,6442,5572,1120055000
2008,성동구,행당1동,7790,18438,9082,9356,1120056000
2008,성동구,행당2동,8943,25406,12277,13129,1120057000
2008,성동구,응봉동,6525,17785,8534,9251,1120058000
2008,성동구,금호1가동,6814,17706,8626,9080,1120059000
2008,성동구,금호4가동,6510,15846,7843,8003,1120062000
2008,성동구,성수1가1동,7448,19368,9950,9418,1120065000
2008,성동구,성수1가2동,8253,19703,9968,9735,1120066000
2008,성동구,성수2가1동,8404,21151,10962,10189,1120067000
2008,성동구,성수2가3동,5166,12427,6381,6046,1120069000
2008,성동구,송정동,5505,12470,6600,5870,1120072000
2008,성동구,용답동,7492,18218,9390,8828,1120079000
2008,성동구,왕십리도선동,6436,15790,7986,7804,1120053500
2008,성동구,금호2.3가동,9564,23827,11643,12184,1120061500
2008,성동구,옥수동,10782,26815,13179,13636,1120064500
2008,광진구,계,155676,387254,191676,195578,1121500000
2008,광진구,화양동,11898,23695,11656,12039,1121571000
2008,광진구,군자동,9943,22500,11308,11192,1121573000
2008,광진구,중곡1동,7437,17728,8738,8990,1121574000
2008,광진구,중곡2동,9205,23061,11337,11724,1121575000
2008,광진구,중곡3동,8304,20223,10158,10065,1121576000
2008,광진구,중곡4동,12288,32503,16147,16356,1121577000
2008,광진구,능동,4997,10978,5336,5642,1121578000
2008,광진구,구의1동,10822,24356,11810,12546,1121585000
2008,광진구,구의2동,10351,26785,13298,13487,1121586000
2008,광진구,구의3동,11465,30122,14667,15455,1121587000
2008,광진구,광장동,12201,36464,17772,18692,1121581000
2008,광진구,자양1동,11002,26456,13097,13359,1121582000
2008,광진구,자양2동,11422,29398,14812,14586,1121583000
2008,광진구,자양3동,11456,32199,16002,16197,1121584000
2008,광진구,자양4동,12885,30786,15538,15248,1121584700
2008,동대문구,계,156267,381663,191888,189775,1123000000
2008,동대문구,신설동,4125,9674,4982,4692,1123051000
2008,동대문구,제기1동,5878,13896,7057,6839,1123054000
2008,동대문구,제기2동,7149,16509,8391,8118,1123055000
2008,동대문구,전농1동,4856,11673,5940,5733,1123056000
2008,동대문구,전농2동,8825,19356,10057,9299,1123057000
2008,동대문구,전농3동,7124,19561,9687,9874,1123058000
2008,동대문구,답십리1동,4544,11587,5789,5798,1123060000
2008,동대문구,답십리2동,5731,15755,7837,7918,1123061000
2008,동대문구,답십리3동,6567,15712,7975,7737,1123062000
2008,동대문구,답십리4동,5877,15671,7798,7873,1123063000
2008,동대문구,장안1동,7763,19129,9708,9421,1123065000
2008,동대문구,장안2동,6593,17943,9134,8809,1123066000
2008,동대문구,장안3동,6456,18132,9016,9116,1123067000
2008,동대문구,장안4동,5983,15074,7562,7512,1123068000
2008,동대문구,회기동,5528,12024,5872,6152,1123071000
2008,동대문구,휘경1동,8179,18531,9219,9312,1123072000
2008,동대문구,휘경2동,9722,24926,12251,12675,1123073000
2008,동대문구,이문1동,6642,15771,7843,7928,1123074000
2008,동대문구,이문2동,9486,19898,9961,9937,1123075000
2008,동대문구,이문3동,9030,24392,12118,12274,1123076000
2008,동대문구,용두동,9399,20226,10556,9670,1123053500
2008,동대문구,청량리동,10810,26223,13135,13088,1123070500
2008,중랑구,면목2동,11880,28980,14625,14355,1126052000
2008,중랑구,면목4동,10130,24060,11724,12336,1126054000
2008,중랑구,면목5동,6243,15054,7650,7404,1126055000
2008,중랑구,면목7동,10690,26961,13467,13494,1126057000
2008,중랑구,상봉1동,9403,26799,13297,13502,1126058000
2008,중랑구,상봉2동,8805,19185,9718,9467,1126059000
2008,중랑구,중화1동,8155,22688,11300,11388,1126060000
2008,중랑구,중화2동,14662,32887,16765,16122,1126061000
2008,중랑구,묵1동,12753,35031,17311,17720,1126062000
2008,중랑구,묵2동,8234,20495,10350,10145,1126063000
2008,중랑구,망우3동,8324,20457,10320,10137,1126066000
2008,중랑구,신내1동,9973,29110,14495,14615,1126068000
2008,중랑구,신내2동,9442,26400,12945,13455,1126069000
2008,중랑구,면목본동,15739,38781,19289,19492,1126056500
2008,중랑구,면목3.8동,12692,30908,15537,15371,1126057500
2008,중랑구,망우본동,14058,35049,17551,17498,1126065500
2008,성북구,계,190713,481419,238344,243075,1129000000
2008,성북구,돈암1동,6686,18036,8741,9295,1129058000
2008,성북구,돈암2동,8636,24842,12103,12739,1129059000
2008,성북구,안암동,8643,18854,9635,9219,1129060000
2008,성북구,보문동,7646,17735,8838,8897,1129061000
2008,성북구,정릉1동,6867,19272,9192,10080,1129062000
2008,성북구,정릉2동,9519,24725,12296,12429,1129063000
2008,성북구,정릉3동,8157,19240,9633,9607,1129064000
2008,성북구,정릉4동,10738,28254,13969,14285,1129065000
2008,성북구,길음1동,10198,28909,14079,14830,1129066000
2008,성북구,길음2동,9018,21122,10342,10780,1129068500
2008,성북구,월곡1동,10502,28117,13987,14130,1129071500
2008,성북구,월곡2동,8469,22214,11020,11194,1129072500
2008,성북구,장위1동,10776,28276,14085,14191,1129076000
2008,성북구,장위2동,9902,24677,12468,12209,1129077000
2008,성북구,장위3동,7945,19272,9906,9366,1129078000
2008,성북구,성북동,8302,20045,9719,10326,1129052500
2008,성북구,삼선동,11598,27430,13445,13985,1129055500
2008,성북구,동선동,7373,15633,7261,8372,1129057500
2008,성북구,종암동,14610,36870,18599,18271,1129070500
2008,성북구,석관동,15128,37896,19026,18870,1129081000
2008,강북구,계,136300,345754,171180,174574,1130500000
2008,강북구,번1동,8570,20389,10035,10354,1130559500
2008,강북구,번2동,8200,21171,10483,10688,1130560300
2008,강북구,번3동,7824,22334,10813,11521,1130560800
2008,강북구,수유1동,9560,23852,11995,11857,1130561500
2008,강북구,수유2동,9070,23620,11644,11976,1130562500
2008,강북구,수유3동,10569,24437,12118,12319,1130563000
2008,강북구,삼양동,13326,33821,16915,16906,1130553400
2008,강북구,미아동,10355,25245,12630,12615,1130553500
2008,강북구,송중동,14388,36753,17935,18818,1130554500
2008,강북구,송천동,13839,33314,16577,16737,1130555500
2008,강북구,삼각산동,8440,24635,12182,12453,1130557500
2008,강북구,우이동,8622,21864,11001,10863,1130564500
2008,강북구,인수동,13537,34319,16852,17467,1130566000
2008,도봉구,계,139733,376698,186476,190222,1132000000
2008,도봉구,쌍문1동,8955,23732,11693,12039,1132066000
2008,도봉구,쌍문2동,8296,21781,10745,11036,1132067000
2008,도봉구,쌍문3동,7359,19091,9374,9717,1132068000
2008,도봉구,쌍문4동,7580,22231,10818,11413,1132068100
2008,도봉구,방학1동,11960,33448,16693,16755,1132069000
2008,도봉구,방학2동,9876,25098,12711,12387,1132070000
2008,도봉구,방학3동,11008,33088,16340,16748,1132071000
2008,도봉구,창1동,11143,29892,14610,15282,1132051100
2008,도봉구,창2동,12255,31937,15772,16165,1132051200
2008,도봉구,창3동,6702,16805,8489,8316,1132051300
2008,도봉구,창4동,11446,31630,15382,16248,1132051400
2008,도봉구,창5동,10265,28917,14232,14685,1132051500
2008,도봉구,도봉1동,10699,26128,13225,12903,1132052100
2008,도봉구,도봉2동,12189,32920,16392,16528,1132052200
2008,노원구,계,225065,620808,304068,316740,1135000000
2008,노원구,월계1동,6944,19475,9683,9792,1135056000
2008,노원구,월계2동,10677,28070,13645,14425,1135057000
2008,노원구,월계3동,9787,27695,13682,14013,1135058000
2008,노원구,월계4동,8770,20640,10309,10331,1135058100
2008,노원구,공릉2동,16610,47194,23449,23745,1135060000
2008,노원구,하계1동,11490,31829,15410,16419,1135061100
2008,노원구,하계2동,8906,26888,13125,13763,1135061200
2008,노원구,중계본동,10202,31418,15514,15904,1135061900
2008,노원구,중계1동,9997,31860,15647,16213,1135062100
2008,노원구,중계2동,6578,18860,9035,9825,1135062200
2008,노원구,중계3동,9256,25078,11835,13243,1135062300
2008,노원구,중계4동,8593,24615,11966,12649,1135062400
2008,노원구,상계1동,14330,41126,20394,20732,1135063000
2008,노원구,상계2동,8392,22854,11327,11527,1135064000
2008,노원구,상계5동,9356,25128,12314,12814,1135067000
2008,노원구,상계8동,9492,27556,13379,14177,1135070000
2008,노원구,상계9동,9312,26058,12743,13315,1135071000
2008,노원구,상계10동,8226,21589,10295,11294,1135072000
2008,노원구,공릉1.3동,16360,42041,20650,21391,1135060500
2008,노원구,상계3.4동,16966,42371,21393,20978,1135066500
2008,노원구,상계6.7동,14821,38463,18273,20190,1135069500
2008,은평구,계,182762,463364,228740,234624,1138000000
2008,은평구,녹번동,15583,36907,18012,18895,1138051000
2008,은평구,불광1동,14807,36353,17780,18573,1138052000
2008,은평구,불광2동,13458,32583,16153,16430,1138053000
2008,은평구,갈현1동,10798,27489,13585,13904,1138055100
2008,은평구,갈현2동,10621,27892,13572,14320,1138055200
2008,은평구,구산동,11268,33072,17074,15998,1138056000
2008,은평구,대조동,13316,31952,15360,16592,1138057000
2008,은평구,응암1동,13749,33993,16641,17352,1138058000
2008,은평구,응암2동,9178,21533,10736,10797,1138059000
2008,은평구,응암3동,11606,28204,14031,14173,1138060000
2008,은평구,신사1동,10278,27770,13677,14093,1138063100
2008,은평구,신사2동,9326,24642,12553,12089,1138063200
2008,은평구,증산동,8645,22327,11137,11190,1138064000
2008,은평구,수색동,8482,21189,10522,10667,1138065000
2008,은평구,진관동,3730,10841,5338,5503,1138069000
2008,은평구,역촌동,17917,46617,22569,24048,1138062500
2008,서대문구,계,138295,340731,166432,174299,1141000000
2008,서대문구,천연동,7820,19132,9358,9774,1141052000
2008,서대문구,홍제1동,11489,29233,14109,15124,1141062000
2008,서대문구,홍제2동,6079,16325,7888,8437,1141065500
2008,서대문구,홍제3동,8348,20950,10231,10719,1141064000
2008,서대문구,홍은1동,11186,29452,14586,14866,1141066000
2008,서대문구,홍은2동,11468,29667,14602,15065,1141068500
2008,서대문구,남가좌1동,3244,7451,3783,3668,1141069000
2008,서대문구,남가좌2동,12488,31360,15425,15935,1141070000
2008,서대문구,북가좌1동,4534,11764,5896,5868,1141071000
2008,서대문구,북가좌2동,13181,34478,17025,17453,1141072000
2008,서대문구,충현동,10678,24393,12106,12287,1141056500
2008,서대문구,북아현동,9100,20657,9942,10715,1141055500
2008,서대문구,신촌동,10234,21301,9658,11643,1141058500
2008,서대문구,연희동,18446,44568,21823,22745,1141061500
2008,마포구,계,165978,393241,192243,200998,1144000000
2008,마포구,용강동,9079,22337,10887,11450,1144059000
2008,마포구,대흥동,9163,17409,8510,8899,1144060000
2008,마포구,염리동,8397,19397,9477,9920,1144061000
2008,마포구,신수동,9533,22944,11450,11494,1144063000
2008,마포구,서교동,15961,30586,14397,16189,1144066000
2008,마포구,합정동,9329,21740,10659,11081,1144068000
2008,마포구,망원1동,10236,25127,12418,12709,1144069000
2008,마포구,망원2동,8384,21578,10609,10969,1144070000
2008,마포구,연남동,8882,20823,10123,10700,1144071000
2008,마포구,성산1동,8328,20710,10197,10513,1144072000
2008,마포구,성산2동,15564,41494,20227,21267,1144073000
2008,마포구,상암동,7807,21694,10809,10885,1144074000
2008,마포구,도화동,9065,23713,11525,12188,1144058500
2008,마포구,서강동,11985,26926,13030,13896,1144065500
2008,마포구,공덕동,16233,38445,18927,19518,1144056500
2008,마포구,아현동,8032,18318,8998,9320,1144055500
2008,양천구,계,183002,507899,253061,254838,1147000000
2008,양천구,목1동,10394,31997,15685,16312,1147051000
2008,양천구,목2동,12112,32320,16029,16291,1147052000
2008,양천구,목3동,9356,23772,11744,12028,1147053000
2008,양천구,목4동,10549,29626,14843,14783,1147054000
2008,양천구,목5동,14881,47681,23631,24050,1147055000
2008,양천구,신월1동,10101,25266,12923,12343,1147056000
2008,양천구,신월2동,8794,23703,11873,11830,1147057000
2008,양천구,신월3동,7779,18552,9510,9042,1147058000
2008,양천구,신월4동,6478,18570,9322,9248,1147059000
2008,양천구,신월5동,5951,15626,7773,7853,1147060000
2008,양천구,신월6동,6053,15576,7868,7708,1147061000
